,Company,Bar Name,RefNo,Review Date,Cocoa %,Rating,Bean Type,Company Country Name,Bean Origin Country Name,Ethical,Country Lat,Country Lng,Country Abbr,Origin Lat,Origin Lng,Origin Abbr
985,Kto,ROIG,1426,2014,72%,3.25,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
986,Kto,Sambirano Valley,1422,2014,72%,3.25,Trinitario,United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG
987,Kto,San Martin,1422,2014,72%,2.5,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
988,Kto,Ocumare,1422,2014,72%,2.75,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
989,K'ul,"Bahia, Fazenda Camboa",1852,2016,70%,3.75,Forastero,United States of America,Brazil,no,37.09024,-95.712891,US,-14.235004,-51.92528,BR
990,K'ul,"Los Rios, Hacienda Limon, Heirloom",1852,2016,70%,3.75,,United States of America,Ecuador,no,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
991,K'ul,"Kafupbo, Petit Bourg, De Borgnes",1840,2016,70%,3.25,,United States of America,Haiti,no,37.09024,-95.712891,US,18.971187,-72.285215,HT
992,K'ul,"Maranon, Fortunato No. 4",1852,2016,70%,2.75,Forastero (Nacional),United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
993,Kyya,Hispaniola,1359,2014,72.50%,3.0,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
994,Kyya,Ecuador,1363,2014,72.50%,2.5,,United States of America,Ecuador,no,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
995,Kyya,Madagascar,1363,2014,72.50%,3.0,Trinitario,United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG
996,Kyya,Uganda,1359,2014,72.50%,2.5,Forastero,United States of America,Uganda,no,37.09024,-95.712891,US,1.373333,32.290275,UG
997,L.A. Burdick (Felchlin),Bolivian,451,2009,68%,3.0,,United States of America,Plurinational State of Bolivia,yes,37.09024,-95.712891,US,-16.290154,-63.58865299999999,BO
998,L.A. Burdick (Felchlin),Madagascar,431,2009,64%,3.5,Trinitario,United States of America,Madagascar,yes,37.09024,-95.712891,US,-18.766947,46.869107,MG
999,L.A. Burdick (Felchlin),Dominican Republic,576,2010,74%,3.75,,United States of America,Dominican Republic,yes,37.09024,-95.712891,US,18.735693,-70.162651,DO
1000,L.A. Burdick (Felchlin),Grenada,576,2010,75%,3.25,Trinitario,United States of America,Grenada,yes,37.09024,-95.712891,US,12.1165,-61.67899999999999,GD
1001,L.A. Burdick (Felchlin),Venzuela,597,2010,71%,3.0,,United States of America,Venezuela (Bolivarian Republic of),yes,37.09024,-95.712891,US,6.42375,-66.58973,VE
1002,L.A. Burdick (Felchlin),Quito,682,2011,74%,3.75,,United States of America,Ecuador,yes,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
1003,L.A. Burdick (Felchlin),Brazil,891,2012,70%,4.0,,United States of America,Brazil,yes,37.09024,-95.712891,US,-14.235004,-51.92528,BR
1004,L.A. Burdick (Felchlin),Peru,891,2012,74%,3.25,,United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1005,L.A. Burdick (Felchlin),Chuao,927,2012,68%,3.75,Trinitario,United States of America,Venezuela (Bolivarian Republic of),yes,37.09024,-95.712891,US,6.42375,-66.58973,VE
1006,La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",1892,2016,70%,3.0,"Trinitario, Criollo",Japan,Belize,no,36.204824,138.252924,JP,17.189877,-88.49765,BZ
1007,La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",1892,2016,70%,3.0,Criollo,Japan,Peru,no,36.204824,138.252924,JP,-9.189967,-75.015152,PE
1008,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",1892,2016,70%,2.5,"Trinitario, Criollo",Japan,Peru,no,36.204824,138.252924,JP,-9.189967,-75.015152,PE
1009,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",1892,2016,70%,2.25,"Trinitario, Criollo",Japan,Peru,no,36.204824,138.252924,JP,-9.189967,-75.015152,PE
1010,La Maison du Chocolat (Valrhona),"Cuana, 2008",230,2008,74%,3.5,Blend,France,Venezuela (Bolivarian Republic of),yes,46.227638,2.213749,FR,6.42375,-66.58973,VE
1011,La Maison du Chocolat (Valrhona),Akosombo,346,2009,68%,3.25,Forastero,France,Ghana,yes,46.227638,2.213749,FR,7.946527,-1.023194,GH
1012,La Maison du Chocolat (Valrhona),"Porcelana, Pariguan",346,2009,69%,3.5,Criollo (Porcelana),France,Venezuela (Bolivarian Republic of),yes,46.227638,2.213749,FR,6.42375,-66.58973,VE
1013,La Maison du Chocolat (Valrhona),Orinoco,445,2009,60%,3.75,,France,,yes,46.227638,2.213749,FR,33.791638,-84.389488,#1
1014,La Maison du Chocolat (Valrhona),Kuruba,439,2009,60%,3.0,,France,,yes,46.227638,2.213749,FR,33.791638,-84.389488,#1
1015,La Maison du Chocolat (Valrhona),Grenada,741,2011,68%,3.5,Trinitario,France,Grenada,yes,46.227638,2.213749,FR,12.1165,-61.67899999999999,GD
1016,La Maison du Chocolat (Valrhona),Loma Sotavento,891,2012,66%,3.5,,France,Dominican Republic,yes,46.227638,2.213749,FR,18.735693,-70.162651,DO
1017,La Maison du Chocolat (Valrhona),"Cuana, 2013",1121,2013,74%,2.75,,France,Trinidad and Tobago,yes,46.227638,2.213749,FR,10.691803,-61.222503,TT
1018,La Maison du Chocolat (Valrhona),"Acarigua, w/ nibs",1189,2013,56%,3.25,,France,Ecuador,yes,46.227638,2.213749,FR,-1.831239,-78.18340599999999,EC
1019,La Maison du Chocolat (Valrhona),Tobago,1145,2013,60%,3.25,,France,Trinidad and Tobago,yes,46.227638,2.213749,FR,10.691803,-61.222503,TT
1020,La Oroquidea,Peruvian Amazon,721,2011,72%,2.5,,Peru,Peru,no,-9.189967,-75.015152,PE,-9.189967,-75.015152,PE
1021,La Pepa de Oro,Vinces,713,2011,60%,3.25,,Ecuador,Ecuador,no,-1.831239,-78.18340599999999,EC,-1.831239,-78.18340599999999,EC
1022,Laia aka Chat-Noir,Cuba,1434,2014,70%,2.75,,France,Cuba,no,46.227638,2.213749,FR,21.521757,-77.781167,CU
1023,Laia aka Chat-Noir,Trinidad-Tobago,1438,2014,68%,2.75,,France,Trinidad and Tobago,no,46.227638,2.213749,FR,10.691803,-61.222503,TT
1024,Laia aka Chat-Noir,"Bahia, Batch 148",1642,2015,75%,3.25,,France,Brazil,no,46.227638,2.213749,FR,-14.235004,-51.92528,BR
1025,Laia aka Chat-Noir,"Cuba, Batch 59/100",1590,2015,75%,3.0,,France,Cuba,no,46.227638,2.213749,FR,21.521757,-77.781167,CU
1026,Laia aka Chat-Noir,"Ivory Coast, Batch 56/100",1594,2015,75%,3.0,,France,Côte d'Ivoire,no,46.227638,2.213749,FR,7.539988999999999,-5.547079999999999,CI
1027,Laia aka Chat-Noir,"Madagascar, Batch 59/100",1590,2015,75%,2.75,Trinitario,France,Madagascar,no,46.227638,2.213749,FR,-18.766947,46.869107,MG
1028,Laia aka Chat-Noir,"Peru, Batch 51/100",1590,2015,75%,3.25,,France,Peru,no,46.227638,2.213749,FR,-9.189967,-75.015152,PE
1029,Laia aka Chat-Noir,"Sao Tome, Batch 151",1638,2015,75%,3.5,Forastero,France,Sao Tome and Principe,no,46.227638,2.213749,FR,0.18636,6.613080999999999,ST
1030,Laia aka Chat-Noir,"Lam Dong, Batch 153",1642,2015,75%,3.75,Trinitario,France,Viet Nam,no,46.227638,2.213749,FR,14.058324,108.277199,VN
1031,Laia aka Chat-Noir,"Vietnam, Batch 50/100",1590,2015,75%,2.75,Trinitario,France,Viet Nam,no,46.227638,2.213749,FR,14.058324,108.277199,VN
1032,Lajedo do Ouro,Catongo,927,2012,70%,3.5,Forastero (Catongo),Brazil,Brazil,no,-14.235004,-51.92528,BR,-14.235004,-51.92528,BR
1033,Lake Champlain (Callebaut),Tanzania,327,2009,75%,2.5,,United States of America,"Tanzania, United Republic of",yes,37.09024,-95.712891,US,-6.369028,34.888822,TZ
1034,L'Amourette,Blend,853,2012,72%,3.0,Criollo,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1035,L'Amourette,Carenero Superior,833,2012,75%,3.0,Trinitario,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
1036,L'Amourette,Rio Caribe,833,2012,75%,3.0,Trinitario,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
1037,L'Amourette,Rugoso,1784,2016,80%,3.5,Trinitario,United States of America,Nicaragua,no,37.09024,-95.712891,US,12.865416,-85.207229,NI
1038,Land,San Pedro Sula,2048,2018,70%,3.25,,United Kingdom of Great Britain and Northern Ireland,Honduras,no,55.378051,-3.435973,GB,15.199999,-86.241905,HN
1039,Land,"Nicaliso, Bocay",2048,2018,73%,3.5,,United Kingdom of Great Britain and Northern Ireland,Nicaragua,no,55.378051,-3.435973,GB,12.865416,-85.207229,NI
1040,Land,Nueva Guinea,2048,2018,71%,3.0,,United Kingdom of Great Britain and Northern Ireland,Nicaragua,no,55.378051,-3.435973,GB,12.865416,-85.207229,NI
1041,Landmark (Amano),"Tranquilidad, Itinez Province",1972,2017,74%,3.75,,United States of America,Plurinational State of Bolivia,no,37.09024,-95.712891,US,-16.290154,-63.58865299999999,BO
1042,Letterpress,Maranura,1371,2014,70%,3.5,Forastero (Nacional),United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1043,Letterpress,Beniamo,1562,2015,70%,3.25,,United States of America,Plurinational State of Bolivia,no,37.09024,-95.712891,US,-16.290154,-63.58865299999999,BO
1044,Letterpress,San Andres,1566,2015,70%,3.0,,United States of America,Costa Rica,no,37.09024,-95.712891,US,9.748916999999999,-83.753428,CR
1045,Letterpress,"La Red, Guaconejo",1566,2015,70%,3.25,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
1046,Letterpress,Kokoa Kamili,1566,2015,70%,3.5,,United States of America,"Tanzania, United Republic of",no,37.09024,-95.712891,US,-6.369028,34.888822,TZ
1047,Letterpress,"San Juan Estate, Gran Couva",1562,2015,70%,3.5,Trinitario,United States of America,Trinidad and Tobago,no,37.09024,-95.712891,US,10.691803,-61.222503,TT
1048,Letterpress,Liberia,1728,2016,70%,3.25,,United States of America,Liberia,no,37.09024,-95.712891,US,6.428055,-9.429499000000002,LR
1049,Letterpress,"Maya Mtn, Batch 18, Heirloom",1952,2017,70%,3.25,,United States of America,Belize,no,37.09024,-95.712891,US,17.189877,-88.49765,BZ
1050,Letterpress,"La Masica, Batch 7, FHIA",1952,2017,70%,3.5,,United States of America,Honduras,no,37.09024,-95.712891,US,15.199999,-86.241905,HN
1051,Letterpress,Ucayali,1984,2017,70%,4.0,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1052,Levy,Sambirano,1231,2014,71%,3.5,Criollo,Finland,Madagascar,no,61.92410999999999,25.7481511,FI,-18.766947,46.869107,MG
1053,Lilla,Madagascar,1856,2016,70%,3.0,Trinitario,Finland,Madagascar,no,61.92410999999999,25.7481511,FI,-18.766947,46.869107,MG
1054,Lillie Belle,"Bolivia, Wild Thing",903,2012,68%,3.5,Criollo,United States of America,Plurinational State of Bolivia,yes,37.09024,-95.712891,US,-16.290154,-63.58865299999999,BO
1055,Lillie Belle,Wild Thing,947,2012,68%,3.5,Criollo,United States of America,Plurinational State of Bolivia,yes,37.09024,-95.712891,US,-16.290154,-63.58865299999999,BO
1056,Lillie Belle,"The Other One, Grand Cru",947,2012,74%,3.0,,United States of America,Dominican Republic,yes,37.09024,-95.712891,US,18.735693,-70.162651,DO
1057,Lillie Belle,La Selva,903,2012,68%,3.75,,United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1058,Lillie Belle,Perfect Illusion,855,2012,65%,3.5,Criollo,United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1059,Lillie Belle,Purple Haze,947,2012,75%,2.75,,United States of America,Venezuela (Bolivarian Republic of),yes,37.09024,-95.712891,US,6.42375,-66.58973,VE
1060,Lindt & Sprungli,Excellence (US Version),157,2007,85%,3.0,,Switzerland,,no,46.818188,8.227511999999999,CH,33.791638,-84.389488,#1
1061,Loiza,Puerto Rico,1049,2013,65%,2.5,,Puerto Rico,Puerto Rico,no,18.220833,-66.590149,PR,18.220833,-66.590149,PR
1062,Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,70%,3.5,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1063,Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71%,3.0,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1064,Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,72%,3.0,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1065,Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,70%,3.75,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1066,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,75%,3.75,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1067,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,65%,3.25,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1068,Love Bar,Nicaragua,1502,2015,75%,2.0,,United States of America,Nicaragua,no,37.09024,-95.712891,US,12.865416,-85.207229,NI
1069,Luisa Abram,"Rio Purus, 2016 Harvest",1976,2017,81%,3.25,,Brazil,Brazil,no,-14.235004,-51.92528,BR,-14.235004,-51.92528,BR
1070,Luker,Santander,552,2010,65%,3.5,,Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO
1071,Luker,Macondo,552,2010,60%,3.0,,Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO
1072,Luker,Misterio,552,2010,58%,3.0,,Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO
1073,Luker,Selva,552,2010,46%,2.75,,Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO
1074,Machu Picchu Trading Co.,Peru,552,2010,55%,2.25,,Peru,Peru,no,-9.189967,-75.015152,PE,-9.189967,-75.015152,PE
1075,Machu Picchu Trading Co.,Peru,721,2011,70%,1.5,,Peru,Peru,no,-9.189967,-75.015152,PE,-9.189967,-75.015152,PE
1076,Madecasse (Cinagra),Madagascar,284,2008,63%,4.0,Trinitario,Madagascar,Madagascar,yes,-18.766947,46.869107,MG,-18.766947,46.869107,MG
1077,Madecasse (Cinagra),Madagascar,284,2008,70%,3.75,Trinitario,Madagascar,Madagascar,yes,-18.766947,46.869107,MG,-18.766947,46.869107,MG
1078,Madecasse (Cinagra),Madagascar,284,2008,67%,3.5,Trinitario,Madagascar,Madagascar,yes,-18.766947,46.869107,MG,-18.766947,46.869107,MG
1079,Madecasse (Cinagra),Madagascar,288,2008,75%,3.5,Trinitario,Madagascar,Madagascar,yes,-18.766947,46.869107,MG,-18.766947,46.869107,MG
1080,Madre,"Chiapas, Triple Cacao",607,2010,72%,2.75,,United States of America,Mexico,no,37.09024,-95.712891,US,23.634501,-102.552784,MX
1081,Madre,Upala,693,2011,70%,2.75,,United States of America,Costa Rica,no,37.09024,-95.712891,US,9.748916999999999,-83.753428,CR
1082,Madre,Dominican,672,2011,70%,2.5,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
1083,Madre,Kaua'i,995,2012,70%,3.5,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1084,Madre,"Hamakua Coast, Kokoleka",991,2012,70%,3.25,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1085,Madre,"Criollo, Hawaii",995,2012,70%,3.25,Criollo,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1086,Madre,Brazil,1085,2013,70%,3.5,,United States of America,Brazil,no,37.09024,-95.712891,US,-14.235004,-51.92528,BR
1087,Madre,"Choobua, Kona",1089,2013,70%,2.75,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1088,Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,70%,2.75,,United States of America,Mexico,no,37.09024,-95.712891,US,23.634501,-102.552784,MX
1089,Madre,Puerto Rico,1085,2013,70%,2.75,,United States of America,Puerto Rico,no,37.09024,-95.712891,US,18.220833,-66.590149,PR
1090,Madre,Guadalcanal,1940,2017,73%,3.5,,United States of America,Solomon Islands,no,37.09024,-95.712891,US,-9.64571,160.156194,SB
1091,Maglio,Cuba,308,2008,70%,3.25,Criollo,Italy,Cuba,no,41.87194,12.56738,IT,21.521757,-77.781167,CU
1092,Maglio,Santo Domingo,308,2008,70%,3.75,"Blend-Forastero,Criollo",Italy,Dominican Republic,no,41.87194,12.56738,IT,18.735693,-70.162651,DO
1093,Maglio,Ecuador,308,2008,70%,3.0,Forastero (Nacional),Italy,Ecuador,no,41.87194,12.56738,IT,-1.831239,-78.18340599999999,EC
1094,Maglio,Africa,300,2008,75%,2.0,,Italy,"Tanzania, United Republic of",no,41.87194,12.56738,IT,-6.369028,34.888822,TZ
1095,Majani,Ecuador,531,2010,70%,2.0,,Italy,Ecuador,no,41.87194,12.56738,IT,-1.831239,-78.18340599999999,EC
1096,Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,73%,3.5,Trinitario,Madagascar,Madagascar,yes,-18.766947,46.869107,MG,-18.766947,46.869107,MG
1097,Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,75%,2.75,Trinitario,Madagascar,Madagascar,yes,-18.766947,46.869107,MG,-18.766947,46.869107,MG
1098,Malagos,"Davao, Mt. Talamo foothills",1121,2013,65%,3.5,Trinitario,Philippines,Philippines,no,12.879721,121.774017,PH,12.879721,121.774017,PH
1099,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,55%,2.75,Blend,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1100,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55%,3.5,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1101,Malmo,Chuao,1856,2016,70%,3.0,,Sweden,Venezuela (Bolivarian Republic of),no,60.12816100000001,18.643501,SE,6.42375,-66.58973,VE
1102,Mana,Conacado,821,2012,74%,3.75,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
1103,Mana,Peru,1219,2014,74%,2.5,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1104,Mana,Venezuela,1219,2014,74%,2.75,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
1105,Mana,Ecuador,1446,2015,74%,2.5,,United States of America,Ecuador,no,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
1106,Manifesto Cacao,Colombia,1331,2014,70%,2.75,,Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO
1107,Manoa,"Oahu, Winward, #151, Maunawili district",1007,2012,72%,3.25,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1108,Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,72%,2.75,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1109,Manoa,"Liberia, #174",1003,2012,72%,3.25,,United States of America,Liberia,no,37.09024,-95.712891,US,6.428055,-9.429499000000002,LR
1110,Manoa,Piura,1007,2012,72%,3.0,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1111,Manoa,"Waiahole, O'ahu",1089,2013,72%,3.75,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1112,Manoa,Coto Brus,1522,2015,72%,3.75,,United States of America,Costa Rica,no,37.09024,-95.712891,US,9.748916999999999,-83.753428,CR
1113,Manoa,Markham Valley,1522,2015,72%,3.5,,United States of America,Papua New Guinea,no,37.09024,-95.712891,US,-6.314992999999999,143.95555,PG
1114,Manoa,"Ucayali, batch 1041",2032,2017,70%,3.25,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1115,Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,70%,3.25,,Poland,Dominican Republic,no,51.919438,19.145136,PL,18.735693,-70.162651,DO
1116,Manufaktura Czekolady,Grand Cru Ecuador,875,2012,70%,3.25,,Poland,Ecuador,no,51.919438,19.145136,PL,-1.831239,-78.18340599999999,EC
1117,Manufaktura Czekolady,Grand Cru Ghana,871,2012,70%,3.5,Forastero,Poland,Ghana,no,51.919438,19.145136,PL,7.946527,-1.023194,GH
1118,Manufaktura Czekolady,Kolumbia,1279,2014,85%,3.5,,Poland,Colombia,no,51.919438,19.145136,PL,4.570868,-74.297333,CO
1119,Manufaktura Czekolady,Porcelana,1255,2014,70%,3.75,Criollo,Poland,Venezuela (Bolivarian Republic of),no,51.919438,19.145136,PL,6.42375,-66.58973,VE
1120,Manufaktura Czekolady,Johe,1844,2016,70%,3.75,,Poland,Nicaragua,no,51.919438,19.145136,PL,12.865416,-85.207229,NI
1121,Manufaktura Czekolady,Peru,1848,2016,70%,3.5,,Poland,Peru,no,51.919438,19.145136,PL,-9.189967,-75.015152,PE
1122,Map,Zorzal Reserve,2040,2018,72%,3.5,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
1123,Map Chocolate,Colombia,1610,2015,75%,2.75,,United States of America,Colombia,no,37.09024,-95.712891,US,4.570868,-74.297333,CO
1124,Map Chocolate,"ROIG, 2014",1474,2015,70%,3.5,"Criollo, Trinitario",United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
1125,Map Chocolate,Ecuador,1478,2015,70%,3.5,Trinitario,United States of America,Ecuador,no,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
1126,Map Chocolate,Le Chocolat Chaud,1634,2015,78%,3.5,,United States of America,Honduras,no,37.09024,-95.712891,US,15.199999,-86.241905,HN
1127,Map Chocolate,"A case of the Xerces Blues, triple roast",1606,2015,70%,3.5,,United States of America,Nicaragua,no,37.09024,-95.712891,US,12.865416,-85.207229,NI
1128,Map Chocolate,"Maranon, 2014",1474,2015,62%,3.5,Forastero (Nacional),United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1129,Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,68%,3.5,Criollo,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1130,Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,72%,3.0,,United States of America,"Tanzania, United Republic of",no,37.09024,-95.712891,US,-6.369028,34.888822,TZ
1131,Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",1606,2015,70%,2.75,Trinitario,United States of America,Trinidad and Tobago,no,37.09024,-95.712891,US,10.691803,-61.222503,TT
1132,Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,75%,3.25,Trinitario,United States of America,Viet Nam,no,37.09024,-95.712891,US,14.058324,108.277199,VN
1133,Map Chocolate,"Lam Dong, ""Red Poppy""",1956,2017,73%,3.0,,United States of America,Viet Nam,no,37.09024,-95.712891,US,14.058324,108.277199,VN
1134,Marana,Piura,1872,2016,70%,3.0,,Peru,Peru,no,-9.189967,-75.015152,PE,-9.189967,-75.015152,PE
1135,Marana,San Martin,1884,2016,70%,3.0,,Peru,Peru,no,-9.189967,-75.015152,PE,-9.189967,-75.015152,PE
1136,Marana,Cusco,1884,2016,70%,2.75,,Peru,Peru,no,-9.189967,-75.015152,PE,-9.189967,-75.015152,PE
1137,Marigold's Finest,Cacao Nib Crunch,1808,2016,75%,3.25,,Canada,,no,56.130366,-106.346771,CA,33.791638,-84.389488,#1
1138,Marou,Ba Ria,845,2012,76%,3.5,Trinitario,Viet Nam,Viet Nam,no,14.058324,108.277199,VN,14.058324,108.277199,VN
1139,Marou,Dong Nai,845,2012,72%,3.5,Trinitario,Viet Nam,Viet Nam,no,14.058324,108.277199,VN,14.058324,108.277199,VN
1140,Marou,"Tien Giang, Gao Co-op",845,2012,70%,3.5,Trinitario,Viet Nam,Viet Nam,no,14.058324,108.277199,VN,14.058324,108.277199,VN
1141,Marou,Ben Tre,849,2012,78%,3.5,Trinitario,Viet Nam,Viet Nam,no,14.058324,108.277199,VN,14.058324,108.277199,VN
1142,Marou,Lam Dong,955,2012,74%,3.5,Trinitario,Viet Nam,Viet Nam,no,14.058324,108.277199,VN,14.058324,108.277199,VN
1143,Marou,Tien Giang,895,2012,80%,3.0,Trinitario,Viet Nam,Viet Nam,no,14.058324,108.277199,VN,14.058324,108.277199,VN
1144,Marou,"Tan Phu Dong, Treasure Island",1149,2013,75%,3.5,Trinitario,Viet Nam,Viet Nam,no,14.058324,108.277199,VN,14.058324,108.277199,VN
1145,Marou,"Dak Lak, Batch 2451",1650,2015,70%,3.75,Trinitario,Viet Nam,Viet Nam,no,14.058324,108.277199,VN,14.058324,108.277199,VN
1146,Marou,Ben Tre,1650,2015,68%,3.5,Trinitario,Viet Nam,Viet Nam,no,14.058324,108.277199,VN,14.058324,108.277199,VN
1147,Marou,"Tan Phu Dong Island, Heart of Darkness",1650,2015,85%,3.25,Trinitario,Viet Nam,Viet Nam,no,14.058324,108.277199,VN,14.058324,108.277199,VN
1148,Mars,"Matina 1-6, prototype",537,2010,65%,3.0,,United States of America,Costa Rica,no,37.09024,-95.712891,US,9.748916999999999,-83.753428,CR
1149,Mars,"Ghana, prototype",544,2010,65%,3.5,Forastero,United States of America,Ghana,no,37.09024,-95.712891,US,7.946527,-1.023194,GH
1150,Mars,Ivory Coast,544,2010,65%,3.0,,United States of America,Côte d'Ivoire,no,37.09024,-95.712891,US,7.539988999999999,-5.547079999999999,CI
1151,Mars,Nigeria,544,2010,65%,3.25,,United States of America,Nigeria,no,37.09024,-95.712891,US,9.081999,8.675277,NG
1152,Marsatta,Dominican Republic,1189,2013,89%,2.5,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
1153,Marsatta,Dominican Republic,1189,2013,74%,2.25,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
1154,Martin Mayer,Alto Beni,1836,2016,76%,2.75,,Austria,Plurinational State of Bolivia,no,47.516231,14.550072,AT,-16.290154,-63.58865299999999,BO
1155,Martin Mayer,Tumaco,1836,2016,74%,3.25,,Austria,Colombia,no,47.516231,14.550072,AT,4.570868,-74.297333,CO
1156,Martin Mayer,Pisa,1836,2016,82%,3.0,,Austria,Haiti,no,47.516231,14.550072,AT,18.971187,-72.285215,HT
1157,Mast Brothers,"Dominican Republic, Coop",572,2010,70%,3.25,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
1158,Mast Brothers,Ocumare de la Costa,572,2010,75%,3.0,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
1159,Mast Brothers,Patanemo,572,2010,81%,2.75,Criollo,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
